2.145264298767114407e-09
3.805439230673029431e-09
4.660317215129864867e-09
6.011298111645927055e-09
7.129796816061492245e-09
8.227568157478650535e-09
8.817716413552729523e-09
9.022384215747445655e-09
8.602551897865105176e-09
7.813177601908751275e-09
6.650477228940695384e-09
5.444843276066374153e-09
4.239337419740103624e-09
3.269156853145572798e-09
2.480186310405232676e-09
1.969314521758135551e-09
1.607056264361406061e-09
1.429830483203923507e-09
1.309838340066682902e-09
1.287422667568412829e-09
1.266390645835110469e-09
1.301072868118345983e-09
1.317374248817559461e-09
1.373812450000254348e-09
1.409852752817110291e-09
1.476283647324633324e-09
1.518109559545002012e-09
1.583233480989763287e-09
1.620243349130851152e-09
1.674068222853434715e-09
1.698677933737736834e-09
1.738186828195994889e-09
1.752173346548493760e-09
1.783382321958962724e-09
1.794132113418623298e-09
1.822911799318160832e-09
1.832009560527202807e-09
1.855273330813329154e-09
1.856018321124836313e-09
1.866170571701663791e-09
1.852178045564728597e-09
1.846234294860213246e-09
1.819059499515479544e-09
1.803552803766944636e-09
1.774651202808113817e-09
1.766449198575601384e-09
1.757505632833752898e-09
1.780719691416723705e-09
1.813013509598977101e-09
1.879146563519141532e-09
1.947306663344802807e-09
2.030575611115280091e-09
2.090554190279133995e-09
2.137785527473394251e-09
2.141537379400266699e-09
2.127160654846189121e-09
2.085855522198345358e-09
2.064923241656811229e-09
2.085786863018582401e-09
2.228475483411487097e-09
2.558605249108644496e-09
3.213788734322871371e-09
4.331090783147417622e-09
6.125673870617426299e-09
8.806101384705192713e-09
1.263905345543696507e-08
1.784491093360832682e-08
2.466133419947828951e-08
3.328541175285474058e-08
4.394455086348788864e-08
5.691246181210257084e-08
7.262086911937629744e-08
9.162969746790915934e-08
1.146987034074287453e-07
1.426766547676876288e-07
1.764634317031798711e-07
2.167928312337409356e-07
2.642128773575007527e-07
3.189268492280215498e-07
3.808466237218444467e-07
4.496188295683026337e-07
5.247390716143005773e-07
6.057528469769335314e-07
6.923263786796173052e-07
7.843103070549756827e-07
8.817236711247011027e-07
9.843749165041543392e-07
1.091610317937306229e-06
1.201936329561456688e-06
1.312980944391677013e-06
1.421508220567629207e-06
1.523727079636986556e-06
1.615536281350276322e-06
1.692899718541822791e-06
1.752010387059531174e-06
1.789610480236558398e-06
1.803275982939255216e-06
1.791845151970888574e-06
1.755786412896263173e-06
1.697497942528240662e-06
1.621265984005121057e-06
1.533038759642603100e-06
1.439818340450359793e-06
1.348738889030958246e-06
1.266001035976762690e-06
1.195904764499677419e-06
1.140188695331390495e-06
1.098123464988467234e-06
1.067032304080084199e-06
1.043372830518347265e-06
1.023675004402118940e-06
1.005314754793497799e-06
9.866035866024101416e-07
9.665819717126421902e-07
9.445521217990714953e-07
9.195327281504674342e-07
8.901214657889870496e-07
8.545668969924799640e-07
8.111062457797941476e-07
7.585158920724283772e-07
6.966168724494839982e-07
6.266370042575608448e-07
5.511651292381355216e-07
4.737706151705984119e-07
3.983263794645008389e-07
3.283579774200975613e-07
2.664194650943964131e-07
2.138726267406111904e-07
1.708491229842166193e-07
1.365344201092062755e-07
1.095506771841456830e-07
8.834013067390774156e-08
7.143175742631129122e-08
5.767109325646143351e-08
4.625047503953393578e-08
3.665752666609920971e-08
